Time (s),VplgR (V),VplgL (V),Current (V)
3036.54968405,1.66737688442,1.36177011494,-0.000155301896
3036.75015211,1.66737688442,1.36181034483,-0.000127853975
3036.94978595,1.66737688442,1.36185057471,-0.000268124221
3037.14984512,1.66737688442,1.3618908046,-0.000534133136
3037.35675001,1.66737688442,1.36193103448,-0.00097194318
3037.54806995,1.66737688442,1.36197126437,-0.00158723354
3037.74957108,1.66737688442,1.36201149425,-0.00237246906
3037.95010495,1.66737688442,1.36205172414,-0.00264841601
3038.15062714,1.66737688442,1.36209195402,-0.00292553402
3038.34995294,1.66737688442,1.36213218391,-0.00325910729
3038.54809904,1.66737688442,1.36217241379,-0.00338004405
3038.75042295,1.66737688442,1.36221264368,-0.00336225577
3038.955755,1.66737688442,1.36225287356,-0.00342240492
3039.15578008,1.66737688442,1.36229310345,-0.00367249777
3039.35810804,1.66737688442,1.36233333333,-0.00369191535
3039.55132699,1.66737688442,1.36237356322,-0.00370549398
3039.75013494,1.66737688442,1.3624137931,-0.00382048772
3039.94947004,1.66737688442,1.36245402299,-0.00390717791
3040.15729713,1.66737688442,1.36249425287,-0.00383715329
3040.35663295,1.66737688442,1.36253448276,-0.00384813655
3040.55583,1.66737688442,1.36257471264,-0.00398064402
3040.75304914,1.66737688442,1.36261494253,-0.00393509455
3040.95211816,1.66737688442,1.36265517241,-0.00386179555
3041.15609503,1.66737688442,1.3626954023,-0.00391330885
3041.35694003,1.66737688442,1.36273563218,-0.00395194528
3041.556844,1.66737688442,1.36277586207,-0.00384688765
3041.75834394,1.66737688442,1.36281609195,-0.00378936744
3041.95750403,1.66737688442,1.36285632184,-0.00388968078
3042.15466809,1.66737688442,1.36289655172,-0.00384899157
3042.35306716,1.66737688442,1.36293678161,-0.00370736788
3042.5600121,1.66737688442,1.36297701149,-0.00371946686
3042.75824308,1.66737688442,1.36301724138,-0.00376182436
3042.95857096,1.66737688442,1.36305747126,-0.00360825616
3043.15402603,1.66737688442,1.36309770115,-0.00350733539
3043.35280514,1.66737688442,1.36313793103,-0.00359524814
3043.55775595,1.66737688442,1.36317816092,-0.00349980817
3043.75891709,1.66737688442,1.3632183908,-0.00333916427
3043.9584291,1.66737688442,1.36325862069,-0.00331850897
3044.15906811,1.66737688442,1.36329885057,-0.00335146633
3044.35894203,1.66737688442,1.36333908046,-0.00319593918
3044.55475998,1.66737688442,1.36337931034,-0.00304332873
3044.75386405,1.66737688442,1.36341954023,-0.00308847001
3044.95863104,1.66737688442,1.36345977011,-0.00298495507
3045.15966415,1.66737688442,1.3635,-0.00280120113
3045.35900998,1.66737688442,1.36354022989,-0.00274245476
3045.55786395,1.66737688442,1.36358045977,-0.00279189146
3045.75745606,1.66737688442,1.36362068966,-0.00266195446
3045.961833,1.66737688442,1.36366091954,-0.00253323544
3046.16171813,1.66737688442,1.36370114943,-0.0025546181
3046.36728907,1.66737688442,1.36374137931,-0.00251024439
3046.55984712,1.66737688442,1.3637816092,-0.00234878469
3046.7604301,1.66737688442,1.36382183908,-0.00228385841
3046.95804811,1.66737688442,1.36386206897,-0.00232784161
3047.15757513,1.66737688442,1.36390229885,-0.00222101247
3047.3643961,1.66737688442,1.36394252874,-0.00209692574
3047.56626415,1.66737688442,1.36398275862,-0.00207277385
3047.76020408,1.66737688442,1.36402298851,-0.00200824074
3047.95866895,1.66737688442,1.36406321839,-0.00189080971
3048.15751195,1.66737688442,1.36410344828,-0.00182213493
3048.36624599,1.66737688442,1.36414367816,-0.00184788328
3048.56737304,1.66737688442,1.36418390805,-0.00170344068
3048.76728296,1.66737688442,1.36422413793,-0.00162174273
3048.96575904,1.66737688442,1.36426436782,-0.00164472692
3049.16592598,1.66737688442,1.3643045977,-0.00167125365
3049.35955596,1.66737688442,1.36434482759,-0.00154302729
3049.56108403,1.66737688442,1.36438505747,-0.00152149676
3049.76053214,1.66737688442,1.36442528736,-0.00161626229
3049.96816993,1.66737688442,1.36446551724,-0.00159613357
3050.16863894,1.66737688442,1.36450574713,-0.00153961479
3050.36233401,1.66737688442,1.36454597701,-0.00155340119
3050.56124902,1.66737688442,1.3645862069,-0.00161548811
3050.76876712,1.66737688442,1.36462643678,-0.00153086358
3050.96716499,1.66737688442,1.36466666667,-0.00144501132
3051.16783714,1.66737688442,1.36470689655,-0.00159914761
3051.36821699,1.66737688442,1.36474712644,-0.00160613116
3051.56798697,1.66737688442,1.36478735632,-0.00148083823
3051.76351094,1.66737688442,1.36482758621,-0.00150926219
3051.96474099,1.66737688442,1.36486781609,-0.00159112978
3052.16776013,1.66737688442,1.36490804598,-0.0015210592
3052.36847305,1.66737688442,1.36494827586,-0.00147536476
3052.56934309,1.66737688442,1.36498850575,-0.00160586047
3052.76331806,1.66737688442,1.36502873563,-0.00156723788
3052.96483612,1.66737688442,1.36506896552,-0.00140088868
3053.16948104,1.66737688442,1.3651091954,-0.00140987786
3053.36901999,1.66737688442,1.36514942529,-0.00148994338
3053.57010293,1.66737688442,1.36518965517,-0.0014030376
3053.77162313,1.66737688442,1.36522988506,-0.00135047534
3053.96874309,1.66737688442,1.36527011494,-0.00144791576
3054.164289,1.66737688442,1.36531034483,-0.00139496599
3054.36898613,1.66737688442,1.36535057471,-0.00125685717
3054.569484,1.66737688442,1.3653908046,-0.00124784646
3054.77600098,1.66737688442,1.36543103448,-0.00134478797
3054.96975803,1.66737688442,1.36547126437,-0.00127236889
3055.1669631,1.66737688442,1.36551149425,-0.00118677565
3055.36919093,1.66737688442,1.36555172414,-0.00126072106
3055.57014108,1.66737688442,1.36559195402,-0.00124766961
3055.77206206,1.66737688442,1.36563218391,-0.00115073147
3055.97449994,1.66737688442,1.36567241379,-0.00110325529
3056.16946006,1.66737688442,1.36571264368,-0.00115490827
3056.36992598,1.66737688442,1.36575287356,-0.00104920364
3056.56792808,1.66737688442,1.36579310345,-0.000947564396
3056.76940393,1.66737688442,1.36583333333,-0.000976690835
3056.97015715,1.66737688442,1.36587356322,-0.000982575264
3057.17063594,1.66737688442,1.3659137931,-0.000828662023
3057.3774581,1.66737688442,1.36595402299,-0.000771948351
3057.56810808,1.66737688442,1.36599425287,-0.000824090618
3057.76969695,1.66737688442,1.36603448276,-0.000673994101
3057.97644997,1.66737688442,1.36607471264,-0.000551566986
3058.17553806,1.66737688442,1.36611494253,-0.000580343092
3058.37803197,1.66737688442,1.36615517241,-0.00056969224
3058.57762098,1.66737688442,1.3661954023,-0.000385223201
3058.77619505,1.66737688442,1.36623563218,-0.000324083454
3058.97199512,1.66737688442,1.36627586207,-0.000401391549
3059.17732501,1.66737688442,1.36631609195,-0.000310070757
3059.37864113,1.66737688442,1.36635632184,-0.000199758266
3059.57608604,1.66737688442,1.36639655172,-0.000204336888
3059.77242208,1.66737688442,1.36643678161,-0.000226050884
3059.97185993,1.66737688442,1.36647701149,-0.000129510956
3060.17069912,1.66737688442,1.36651724138,-7.44667762e-05
3060.37713909,1.66737688442,1.36655747126,-0.000201370974
3060.57790303,1.66737688442,1.36659770115,-0.000168523458
3060.77728295,1.66737688442,1.36663793103,-9.10748435e-05
3060.97803402,1.66737688442,1.36667816092,-0.000129185169
